3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-22 16:38:01	2013-09-22 16:49:34	1	693	2.1	-73.992737	40.747898	-73.986076	40.728779
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-21 12:29:46	2013-09-21 12:38:14	1	507	1.2	-73.962372	40.773174	-73.973679	40.757874
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 08:51:35	2013-09-20 08:53:04	1	88	0.4	-73.960068	40.770378	-73.957695	40.776108
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-21 08:47:59	2013-09-21 08:47:59	1	0	0.0	-73.9561	40.81897	0.0	0.0
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-18 10:35:26	2013-09-18 10:57:09	1	1303	4.2	-74.004219	40.738213	-73.955872	40.764019
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-18 09:48:28	2013-09-18 10:19:58	1	1890	5.3	-73.962975	40.778061	-74.008263	40.736195
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-22 12:01:16	2013-09-22 12:05:06	1	229	1.4	-73.936501	40.820259	-73.933769	40.802727
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-17 12:20:29	2013-09-17 12:55:26	2	2096	3.6	-73.959328	40.777428	-73.993256	40.736042
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-22 12:41:59	2013-09-22 12:52:11	1	612	1.6	-73.988365	40.748974	-73.997887	40.765045
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 06:20:14	2013-09-20 06:29:59	1	584	3.5	-73.953056	40.772575	-73.990685	40.740322
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-21 11:22:43	2013-09-21 11:30:22	1	459	1.5	-73.951225	40.782715	-73.96936	40.790478
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 14:14:20	2013-09-20 14:22:31	1	490	1.3	-73.972809	40.759464	-73.95871	40.774075
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-19 06:36:40	2013-09-19 06:40:26	1	225	1.4	-73.964691	40.764755	-73.949364	40.776936
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-19 06:27:49	2013-09-19 06:31:47	1	237	0.9	-73.988953	40.748936	-73.977646	40.755596
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-18 08:01:10	2013-09-18 08:14:41	3	810	3.5	-73.993729	40.732765	-73.990585	40.693954
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-19 11:04:08	2013-09-19 11:17:18	1	789	1.4	-73.980934	40.774448	-73.963173	40.762573
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-18 09:43:18	2013-09-18 09:47:20	1	241	0.5	-73.953133	40.776047	-73.962128	40.778099
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-19 06:50:06	2013-09-19 06:55:13	1	307	1.0	-73.958702	40.768906	-73.968918	40.762825
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-19 06:44:25	2013-09-19 06:45:16	1	50	0.4	-73.951073	40.770496	-73.954948	40.765465
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-21 11:13:32	2013-09-21 11:19:43	1	371	1.2	-73.951775	40.782196	-73.959343	40.771454
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-21 11:42:10	2013-09-21 12:13:15	1	1864	2.1	-73.975014	40.792671	-73.945854	40.780556
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 14:24:13	2013-09-20 14:35:07	1	654	1.5	-73.955521	40.776768	-73.977592	40.788879
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 13:42:51	2013-09-20 13:48:13	2	322	0.7	-73.952492	40.786564	-73.955765	40.779675
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 08:06:34	2013-09-20 08:16:22	2	588	1.2	-73.985085	40.747471	-74.00312	40.748871
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-19 05:37:27	2013-09-19 05:43:17	1	349	0.7	-73.99205	40.742535	-73.979408	40.737431
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-18 09:38:13	2013-09-18 09:41:44	1	210	0.7	-73.960609	40.769627	-73.9533	40.77684
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-22 11:12:57	2013-09-22 11:16:45	1	227	0.5	-73.956924	40.783337	-73.94899	40.783432
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-18 07:02:41	2013-09-18 07:24:46	1	1324	9.3	-73.949738	40.780392	-73.982117	40.690922
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-22 16:20:46	2013-09-22 16:28:02	4	436	1.1	-73.989334	40.747551	-73.984138	40.759781
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 11:47:02	2013-09-20 11:53:43	3	400	1.0	-73.952126	40.786385	-73.962311	40.773167
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-17 12:16:39	2013-09-17 12:19:12	1	152	0.2	-73.963089	40.777905	-73.960007	40.776402
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 15:49:19	2013-09-20 15:49:19	1	0	0.0	-73.980003	40.7672	0.0	0.0
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 15:22:47	2013-09-20 15:26:13	1	205	0.4	-73.980591	40.78014	-73.982658	40.784161
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-21 10:15:27	2013-09-21 10:18:21	2	174	0.3	-73.956902	40.774876	-73.953911	40.779243
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 13:51:55	2013-09-20 14:07:25	2	929	3.3	-73.953026	40.780354	-73.972115	40.755787
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-17 11:59:56	2013-09-17 12:11:46	1	709	1.9	-73.957283	40.765732	-73.970238	40.783989
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-17 08:18:19	2013-09-17 08:23:36	1	316	0.7	-73.965012	40.765038	-73.955391	40.765747
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-17 10:51:10	2013-09-17 11:03:31	4	740	1.0	-73.972664	40.762371	-73.979652	40.749458
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 08:18:46	2013-09-20 08:26:03	1	436	1.0	-73.999809	40.748394	-73.983353	40.744019
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-20 12:53:32	2013-09-20 12:53:32	1	0	0.0	-73.967957	40.760078	0.0	0.0
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-09-22 10:27:34	2013-09-22 10:31:12	1	218	1.1	-73.98806	40.74995	-73.974876	40.759312
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 15:01:29	2013-04-26 15:11:55	2	626	2.0	-73.97538	40.760395	-74.000511	40.747677
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-18 15:38:56	2013-04-18 15:54:38	1	942	1.6	-73.991837	40.738342	-73.976616	40.747456
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-21 12:23:48	2013-04-21 12:28:32	2	283	0.9	-73.998703	40.745205	-73.98661	40.747597
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 06:50:12	2013-04-26 06:54:31	1	259	1.2	-73.95639	40.771404	-73.952812	40.78344
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-21 10:30:52	2013-04-21 10:45:25	2	872	3.6	-73.952644	40.786694	-73.991348	40.749439
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 14:11:58	2013-04-26 14:15:35	1	217	0.4	-73.954201	40.787434	-73.952034	40.784317
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-21 11:15:09	2013-04-21 11:22:06	1	417	1.5	-73.961578	40.7799	-73.981262	40.778378
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-21 14:18:15	2013-04-21 14:22:20	1	244	1.2	-73.982353	40.773731	-73.975716	40.789246
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 10:36:39	2013-04-26 10:57:36	1	1257	1.5	-73.961395	40.771767	-73.975365	40.750793
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 08:41:20	2013-04-25 08:53:53	1	753	1.6	-73.96183	40.77689	-73.970329	40.757034
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-21 09:02:05	2013-04-21 09:14:08	1	723	3.1	-73.952049	40.786339	-73.983597	40.773582
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 08:56:00	2013-04-25 09:01:42	1	341	0.6	-73.969452	40.757923	-73.970215	40.764576
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 09:30:24	2013-04-26 09:51:03	1	1239	2.5	-73.959549	40.782742	-73.98288	40.750576
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 14:22:37	2013-04-26 14:27:25	3	287	0.8	-73.953308	40.788467	-73.951591	40.779335
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-15 08:07:08	2013-04-15 08:12:24	1	315	1.2	-73.99807	40.751095	-73.994453	40.738029
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-16 12:07:53	2013-04-16 12:23:45	1	951	0.8	-73.989738	40.747196	-73.984428	40.75663
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 06:54:18	2013-04-25 07:00:19	1	361	2.6	-73.955193	40.780022	-73.983543	40.755695
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-21 14:51:29	2013-04-21 14:54:29	2	179	1.0	-73.968758	40.76709	-73.958839	40.781017
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-19 08:03:11	2013-04-19 08:30:25	1	1634	4.9	-73.950279	40.78381	-73.989906	40.741734
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 13:53:54	2013-04-26 13:58:19	1	265	1.2	-73.959015	40.763664	-73.947067	40.779331
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-27 10:11:30	2013-04-27 10:18:22	1	411	1.9	-73.974007	40.743214	-73.960396	40.767147
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 05:49:52	2013-04-25 05:55:38	1	346	2.3	-73.992798	40.737122	-73.969559	40.757473
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 07:24:23	2013-04-25 07:27:11	1	167	0.6	-73.976883	40.756035	-73.979919	40.762177
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-23 15:34:44	2013-04-23 15:39:07	3	262	0.5	-74.000664	40.742371	-73.994179	40.745865
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 07:21:33	2013-04-24 07:31:00	1	567	2.3	-73.966042	40.765411	-73.989288	40.741219
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 14:17:59	2013-04-24 14:28:42	1	642	1.4	-73.966202	40.7897	-73.960938	40.775036
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-27 13:56:01	2013-04-27 14:07:00	2	658	2.0	-73.976357	40.76606	-73.973221	40.786846
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 11:45:53	2013-04-24 11:52:45	1	412	1.2	-73.967735	40.766071	-73.956284	40.781536
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 09:55:38	2013-04-25 10:02:48	1	430	0.6	-73.989899	40.756531	-73.980698	40.755253
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-20 13:00:24	2013-04-20 13:10:53	2	628	2.0	-73.964851	40.761543	-73.989098	40.777733
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 13:24:47	2013-04-24 13:28:09	1	201	0.4	-73.982414	40.775211	-73.981628	40.781189
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 05:57:28	2013-04-25 06:01:35	1	246	0.5	-73.971016	40.757759	-73.970573	40.753418
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 10:42:45	2013-04-25 10:57:53	1	908	3.0	-73.989243	40.776711	-74.005302	40.74017
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-19 08:31:37	2013-04-19 08:38:12	1	395	1.0	-73.992256	40.742699	-74.002686	40.739872
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-27 13:42:20	2013-04-27 13:54:22	2	721	2.2	-73.982613	40.739735	-73.976059	40.765827
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-17 08:51:01	2013-04-17 08:56:45	1	344	0.6	-73.987206	40.755901	-73.982948	40.749249
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-21 14:55:02	2013-04-21 15:01:54	1	411	2.0	-73.958832	40.780949	-73.955185	40.803497
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 12:04:34	2013-04-25 12:14:36	1	601	2.2	-73.960945	40.769909	-73.991264	40.765221
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 15:58:27	2013-04-24 16:07:47	1	559	1.1	-73.983444	40.761917	-73.968483	40.762886
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-20 10:26:10	2013-04-20 10:35:28	1	558	2.5	-73.959305	40.7715	-73.984985	40.747456
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 10:58:29	2013-04-26 11:10:35	1	726	1.8	-73.97554	40.750484	-73.954231	40.766685
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 13:45:06	2013-04-26 13:51:14	1	368	0.9	-73.972672	40.75341	-73.961624	40.759235
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 06:31:50	2013-04-25 06:40:48	1	537	1.6	-73.989861	40.756504	-73.96714	40.757278
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-19 11:05:44	2013-04-19 11:14:03	1	499	0.4	-74.00145	40.741112	-74.008133	40.745132
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-17 05:50:54	2013-04-17 05:53:50	1	176	1.1	-73.991776	40.7449	-73.978233	40.75309
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 06:56:55	2013-04-24 07:01:30	1	275	1.0	-73.989738	40.756561	-73.97567	40.758415
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 09:22:40	2013-04-25 09:29:21	2	400	1.1	-73.96946	40.785004	-73.95993	40.776627
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 16:25:18	2013-04-24 16:50:46	4	1527	3.9	-73.984108	40.770252	-73.998108	40.724133
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 07:43:27	2013-04-26 07:51:34	3	487	1.5	-73.96344	40.766136	-73.956345	40.784302
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 14:47:11	2013-04-26 15:01:06	1	834	2.4	-73.950531	40.78743	-73.974586	40.760521
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 07:50:30	2013-04-25 07:55:25	3	294	0.9	-73.947678	40.783691	-73.951393	40.772743
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 11:57:42	2013-04-24 12:06:28	1	526	0.9	-73.955582	40.779442	-73.96489	40.769611
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-27 11:43:26	2013-04-27 11:49:29	2	363	1.0	-73.950554	40.779575	-73.961281	40.76749
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 06:58:27	2013-04-26 07:05:37	1	430	2.1	-73.964966	40.766678	-73.985619	40.741535
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 14:06:08	2013-04-26 14:09:03	1	175	0.4	-73.953842	40.77898	-73.956825	40.782974
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 13:04:19	2013-04-26 13:21:42	1	1043	2.3	-73.964127	40.767941	-73.990974	40.751347
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 07:08:15	2013-04-24 07:13:50	1	334	1.0	-73.963936	40.765297	-73.975121	40.761017
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-27 11:57:24	2013-04-27 11:59:59	1	154	0.2	-73.963745	40.765682	-73.966713	40.764339
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 11:29:06	2013-04-26 11:42:17	1	790	3.6	-73.958984	40.780712	-73.973175	40.740253
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 09:05:55	2013-04-24 09:27:25	1	1290	3.0	-73.959877	40.762798	-73.989822	40.741791
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-25 10:32:54	2013-04-25 10:39:37	1	403	0.8	-73.981911	40.768661	-73.986343	40.776882
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 10:30:03	2013-04-24 10:35:53	1	349	0.9	-73.983429	40.743908	-73.991417	40.731731
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 07:15:48	2013-04-26 07:21:12	1	324	0.4	-73.990074	40.756405	-73.98362	40.756382
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-23 14:29:10	2013-04-23 14:37:39	1	508	0.9	-73.980225	40.760124	-73.990105	40.751202
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 14:32:33	2013-04-24 14:38:34	2	361	1.0	-73.956696	40.775032	-73.95504	40.786777
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-27 11:50:06	2013-04-27 11:53:05	1	179	0.5	-73.961876	40.767574	-73.968079	40.762604
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 14:42:05	2013-04-24 14:53:13	1	667	1.7	-73.960625	40.781101	-73.97197	40.759224
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-19 06:47:33	2013-04-19 06:53:33	1	360	2.1	-73.95475	40.773384	-73.978813	40.755932
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-27 13:08:57	2013-04-27 13:21:52	1	775	3.7	-73.952553	40.792282	-73.966774	40.753372
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 10:51:22	2013-04-24 11:01:46	1	623	1.2	-73.971336	40.75523	-73.96476	40.769833
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 10:07:56	2013-04-26 10:30:55	1	1378	3.0	-73.98967	40.756256	-73.960197	40.781288
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-26 12:46:31	2013-04-26 12:48:36	2	125	0.6	-73.949791	40.784569	-73.943718	40.793064
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-04-24 08:48:38	2013-04-24 09:01:01	1	742	1.2	-73.966599	40.770576	-73.959679	40.758842
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-27 05:52:24	2013-07-27 05:55:42	1	197	0.5	-73.991478	40.733227	-73.997475	40.737103
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-28 13:16:34	2013-07-28 13:56:06	1	2372	19.5	-73.972336	40.796658	-73.783302	40.643898
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-23 10:09:03	2013-07-23 10:26:19	2	1036	1.9	-73.970055	40.764862	-73.970055	40.764862
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-27 09:39:36	2013-07-27 09:55:34	1	957	3.9	-73.986801	40.775936	-73.996521	40.732258
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 11:10:21	2013-07-22 11:16:05	1	343	0.9	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 16:40:19	2013-07-22 16:45:56	2	336	1.1	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 12:41:25	2013-07-22 12:49:23	1	478	1.2	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 06:31:25	2013-07-22 06:31:50	1	24	0.0	-73.97818	40.741806	-73.97818	40.741806
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 09:30:59	2013-07-22 09:58:05	3	1626	7.9	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-23 14:37:17	2013-07-23 14:49:38	2	741	0.9	-73.984917	40.763554	-73.984917	40.763554
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 11:55:54	2013-07-22 12:19:06	1	1391	3.9	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-28 11:53:07	2013-07-28 11:59:48	1	400	1.8	-73.951317	40.81004	-73.971329	40.794495
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 15:21:28	2013-07-22 15:41:10	1	1181	2.7	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 15:42:38	2013-07-22 15:54:48	2	730	1.9	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 06:58:14	2013-07-22 07:03:32	2	318	1.4	-73.990059	40.757076	-74.004646	40.743122
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 05:39:29	2013-07-22 05:43:11	1	222	1.5	-73.989876	40.756611	-73.971924	40.760967
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 16:07:07	2013-07-22 16:29:40	3	1353	6.3	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 08:27:30	2013-07-22 08:34:57	1	447	1.7	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-23 15:02:52	2013-07-23 15:10:50	1	477	0.7	-73.967285	40.769123	-73.956047	40.766048
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 06:45:49	2013-07-22 06:51:26	1	336	0.7	-73.99025	40.756203	-73.982513	40.762676
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-23 09:08:58	2013-07-23 09:23:51	1	893	1.5	-73.976486	40.755787	-73.993164	40.747654
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 14:48:35	2013-07-22 14:59:15	4	639	1.8	-73.949341	40.790257	-73.949341	40.790257
3D7D4CFFF18E7696A12E55999D7A2FF3	2013-07-22 06:04:16	2013-07-22 06:10:18	1	362	1.1	-73.990303	40.757099	-73.971367	40.750854
